44	3	706.46	283.57	922.44	376.21	2
44	4	1185.85	226.69	1240.64	276.81	2
45	2	779.41	418.98	1020.28	660.18	2
45	3	682.97	285.16	903.67	378.4	2
45	4	1184.3	227.92	1240.14	278.83	2
46	2	783.95	428.61	1033.04	679.34	2
46	3	651.25	288.96	876.23	382.39	2
46	4	1181.79	229.65	1238.66	280.85	2
47	2	787.57	436.04	1042.92	693.53	2
47	3	627.92	291	855.71	385.12	2
47	4	1178.92	230.93	1237.45	282.87	2
48	2	791.46	446.44	1056.14	712.15	2
48	3	596.28	294.98	825.66	388.02	2
48	4	1173.98	232.68	1235.06	285.53	2
49	2	794.8	456.09	1066.17	732.5	2
49	3	573.71	297.73	802.91	390.33	2
49	4	1170.18	233.97	1233.51	287.14	2
50	2	797.94	467.96	1080.07	754.12	2
50	3	541.04	301.33	770.67	389.77	2
50	4	1164.27	235.72	1231	289.65	2
51	2	799.09	476.9	1090.36	773.07	2
51	3	513.62	303.92	745.9	388.74	2
51	4	1159.47	237	1228.77	291.2	2
52	2	798.16	489.76	1103.68	806.84	2
52	3	478.5	308.15	712.34	390.27	2
52	4	1151.91	238.75	1224.1	293.68	2
53	2	795.83	507.21	1118.81	849.28	2
53	3	444.31	311.62	674.07	392.1	2
53	4	1142.65	240.68	1219.11	295.87	2
54	2	793.57	519.62	1128.33	870.88	2
54	3	414.41	314.8	647.73	396.06	2
54	4	1136.55	242.02	1214.65	297.94	2
55	2	788.79	531.31	1140.67	911.86	2
55	3	380.4	317.87	609.76	416.11	2
55	4	1126.59	243.79	1209.1	301.28	2
56	2	782.92	542.39	1151.43	954.86	2
56	3	346	321.51	583.64	424.54	2
56	4	1119	244.43	1204.45	303.79	2
57	2	777.05	553.47	1162.19	997.85	2
57	3	312.35	325.43	545.88	429.14	2
57	4	1108.49	244.63	1196.96	307.27	2
58	2	771.38	562.92	1169.42	1040.72	2
58	3	295.3	328.8	518.52	430.76	2
58	4	1100.02	245.31	1191.52	309.84	2
59	2	760.22	582.02	1181.65	1107.8	2
59	3	284.21	334.56	479.95	424.02	2
59	4	1087.3	248.1	1183.11	312.69	2
60	2	750.79	598.65	1191.3	1161.9	2
60	4	1077.37	249.8	1176.71	315.02	2
61	2	731.77	623.03	1205.07	1238.58	2
61	4	1062.19	253.65	1166.04	318.43	2
62	2	718.03	641.18	1216.6	1302.79	2
62	4	1051.3	255.74	1158.12	320.96	2
63	2	698.04	669.21	1234.22	1387	2
63	4	1035.13	259.09	1145.58	324.45	2
64	2	680.79	691.32	1247.28	1427.79	2
64	4	1023.24	261.62	1135.69	327.01	2
65	2	623.16	728.04	1267.33	1442.63	2
65	4	1004.75	263.18	1122.36	330.51	2
66	2	607.89	775.58	1275.17	1446.32	2
66	4	985.7	265.66	1106.53	334.36	2
67	2	588.66	809.05	1303.65	1446.81	2
67	4	971.43	267.2	1094.07	337.7	2
68	2	631.45	858.64	1273.21	1443.85	2
68	4	952.05	269.68	1077.86	341.48	2
69	2	652.46	897.86	1251.35	1442.51	2
69	4	938.4	271.22	1066.65	344.79	2
70	2	658.39	966.41	1244.34	1440.9	2
70	4	919.95	273.04	1049.7	349.21	2
71	2	650.71	1018.56	1233.71	1445.05	2
71	4	906.05	275.62	1036.92	352.11	2
72	4	887.49	277.85	1020.65	356.37	2
73	4	874.9	279.3	1008.21	359.85	2
74	4	857.5	281.73	992.07	364.31	2
75	4	845.4	283.89	981.03	367.88	2
76	4	830.81	287.9	964.81	372.38	2
77	4	819.81	290.03	953.76	375.95	2
78	4	806.27	292.07	939.48	381.74	2
79	4	793.73	295.37	924.61	387.08	2
80	4	784.87	298.52	914.82	391.62	2
81	4	774.75	301.6	903.65	398.42	2
82	4	768.12	304.01	895.94	403.5	2
83	4	760.8	307.44	886.86	410.48	2
84	4	756.54	310.62	880.59	415.64	2
85	4	751.4	314.35	874.03	423.93	2
86	4	749.22	317.65	870	429.58	2
87	4	746.81	323.34	864.23	438.69	2
88	4	746.31	327.4	861.84	445.93	2
88	5	2512	395	2559	447	2
89	4	745.76	332.74	863.31	456.28	2
89	5	2496.8	389.4	2559	447.8	2
90	4	745.77	337.28	866.07	464.63	2
90	5	2487.12	386.14	2559	447.95	2
91	4	745.98	343.44	870.63	476.03	2
91	5	2468.71	382.71	2559	445.04	2
92	4	746.88	350.84	877.74	489.23	2
92	5	2447.73	379.43	2559	445.48	2
93	4	748.65	356.2	883.82	499.32	2
93	5	2433.51	377	2559	444.27	2
94	4	750.79	364.55	892.12	515.17	2
94	5	2412.54	374.86	2549.91	445.22	2
95	4	752.36	369.63	898.61	526.27	2
95	5	2399.65	372.83	2539.88	440.28	2
96	4	754.37	379.11	907.61	543.11	2
96	5	2384.15	370.16	2523.79	436.34	2
97	4	755.86	385.9	914.32	555.23	2
97	5	2375.74	368.6	2510.89	434.27	2
98	4	758.44	396.7	923.99	574.99	2
98	5	2354.3	365.44	2494.23	433.56	2
99	4	760.78	404.6	932.2	590.1	2
99	5	2339.29	364.99	2482.18	432.69	2
100	4	764.3	416.44	943.04	612.26	2
100	5	2321.03	362.95	2465.45	431.1	2
101	4	766.35	424.76	951.69	627.69	2
101	5	2309.74	362.26	2453.2	429.23	2
101	6	1215	212	1250	238	2
102	4	767.83	438.64	962.65	655.62	2
102	5	2294.87	359.43	2437	426.59	2
102	6	1215	212.8	1250	239.6	2
103	4	768.42	449.61	971.93	678.91	2
103	5	2287.63	357.13	2425.75	423.67	2
103	6	1215	212.95	1250	240.67	2
104	4	769.93	466.35	984.36	710.46	2
104	5	2265.75	353.02	2415.17	419.98	2
104	6	1215	214.53	1250.78	242.56	2
105	4	769.91	487.87	997.99	750.86	2
105	5	2246.93	348.92	2415.07	416.02	2
105	6	1214.26	216.52	1251.02	244.63	2
106	4	769.28	503.78	1008.93	777.3	2
106	5	2234.1	347.45	2384.29	415.25	2
106	6	1214.01	217.16	1251.09	245.27	2
107	4	767.78	526.28	1021.32	814.47	2
107	5	2218.65	344.36	2368.18	415.04	2
107	6	1213.93	218.03	1251.1	246.83	2
108	4	764.05	541.28	1031.12	854.52	2
108	5	2207.39	342.6	2355.32	414.37	2
108	6	1213.92	218.99	1251.09	248.02	2
109	4	756.91	561.3	1044.9	916.53	2
109	5	2192.49	340.72	2339.65	412.88	2
109	6	1213.24	220.65	1251.08	249.76	2
110	4	749.73	578.98	1055.22	970.44	2
110	5	2181.42	338.78	2328.82	410.41	2
110	6	1213	221.23	1251.07	251.02	2
111	4	735.62	613.48	1069.17	1057.58	2
111	5	2165.92	336.82	2313.96	406.9	2
111	6	1211.58	222.07	1251.06	252.77	2
111	7	2065	1304	2537	1435	2
112	4	723.83	643.78	1079.56	1132.22	2
112	5	2155.27	334.85	2303.45	404.32	2
112	6	1211.06	222.35	1251.05	254.05	2
112	7	2038.6	1264.8	2553.8	1433.4	2
113	4	704.18	692.59	1094.74	1249.64	2
113	5	2139.27	333.53	2288.72	402.76	2
113	6	1210.88	224.38	1251.05	255.14	2
113	7	1997.71	1194.84	2557.69	1433.12	2
114	4	687.73	734.09	1108.08	1352.15	2
114	5	2127.77	332.45	2277.63	400.93	2
114	6	1210.83	225.13	1251.04	256.82	2
114	7	1968.93	1141.42	2559.11	1432.39	2
115	4	653.95	801.91	1126.28	1416.27	2
115	5	2111.44	330.15	2263.35	398.99	2
115	6	1210.16	226.69	1251.04	258.72	2
115	7	1934.24	1072.42	2559.5	1431.44	2
115	8	1214	195	1248	223	2
116	4	630.04	858.94	1135.35	1442.22	2
116	5	2101.11	328.69	2252.43	398.33	2
116	6	1209.27	227.91	1251.03	260.05	2
116	7	1911.75	1021.15	2554.78	1431.02	2
116	8	1213.2	195.8	1248	223	2
117	4	623.29	951.22	1143.74	1450.07	2
117	5	2086.55	327.56	2237.56	390.26	2
117	6	1208.29	228.99	1251.03	261.81	2
117	7	1886.36	963.48	2499.02	1431.45	2
117	8	1213.05	196.73	1248	224.56	2
118	4	618.93	1092.1	1137.49	1449.41	2
118	5	2070.35	326.58	2220.52	380.35	2
118	6	1207.93	230.67	1251.67	264.39	2
118	7	1863.25	905.1	2426.68	1428.69	2
118	8	1212.22	197.04	1248	225.84	2
119	4	623.81	1215.9	1126.33	1445.88	2
119	5	2059.45	324.94	2208.59	374.12	2
119	6	1206.51	231.28	1251.92	265.99	2
119	7	1850.11	868.4	2377.7	1400.76	2
119	8	1211.96	197.85	1248	226.94	2
120	5	2043.98	323.77	2193.34	372.94	2
120	6	1205.97	232.77	1251.37	267.84	2
120	7	1836.22	821.48	2320.98	1328.3	2
120	8	1211.9	198.1	1247.28	227.27	2
121	5	2031.39	322.03	2182.78	372.63	2
121	6	1205.14	233.96	1251.15	269.16	2
121	7	1829.16	796.46	2283.36	1268.57	2
121	8	1211.89	198.17	1247.74	227.33	2
122	5	2015.29	320.79	2168.07	371.94	2
122	6	1204.19	235.68	1250.41	270.9	2
122	7	1819.99	760.68	2237.29	1195.07	2
122	8	1211.9	199.55	1247.91	229.38	2
123	5	2003.75	320.41	2157.03	372.48	2
123	6	1203.19	236.3	1250.13	272.17	2
123	7	1815.83	732.99	2208.27	1142.55	2
123	8	1211.91	200.03	1248.65	230.1	2
124	5	1988.72	318.99	2142.8	373.44	2
124	6	1202.18	237.8	1249.37	273.9	2
124	7	1812.38	699.01	2171.61	1081.58	2
124	8	1211.25	200.19	1248.92	232.34	2
125	5	1978.25	317.84	2131.95	373.86	2
125	6	1200.51	238.99	1249.08	275.17	2
125	7	1810.69	678.81	2148.2	1038.66	2
125	8	1211.01	201.54	1249.02	233.8	2
126	5	1963.62	317.46	2117.13	372.77	2
126	6	1198.61	240.05	1248.33	276.9	2
126	7	1806.4	658.33	2121.21	986.63	2
126	8	1210.27	202.04	1249.05	234.97	2
127	5	1952.65	316.05	2105.41	372.43	2
127	6	1197.25	241.07	1248.04	278.16	2
127	7	1805.56	645.48	2105.29	951.1	2
127	8	1209.99	202.87	1249.06	236.04	2
128	5	1937.8	314.91	2090.24	371.03	2
128	6	1195.46	242.07	1247.94	280.55	2
128	7	1803.55	623.13	2084.93	907.33	2
128	8	1209.24	203.82	1248.4	237.06	2
129	5	1927.42	311.89	2079.72	370.55	2
129	6	1194.79	243.07	1247.26	282.06	2
129	7	1802.6	607.84	2071.71	879.6	2
129	8	1208.97	204.82	1248.14	237.4	2
130	5	1912.78	310.14	2065.01	368.45	2
130	6	1192.63	244.07	1246.35	283.88	2
130	7	1802.58	588.49	2054.22	844.24	2
130	8	1208.88	205.17	1248.04	238.81	2
131	5	1897.18	308.22	2049.38	372.29	2
131	6	1190.54	245.71	1244.72	286.48	2
131	7	1802.91	571.25	2038.9	811.79	2
131	8	1208.85	206.59	1248.01	240.61	2
132	5	1886.52	306.25	2038.68	373.71	2
132	6	1188.47	246.95	1244.1	287.42	2
132	7	1803.26	560.99	2029.23	793.81	2
132	8	1208.86	207.11	1247.99	241.26	2
133	5	1871.78	304.88	2023.92	373.04	2
133	6	1185.77	248.04	1242.58	289.03	2
133	7	1804.96	547.99	2019.81	768.72	2
133	8	1208.21	207.94	1249.31	242.78	2
133	9	2498	383	2559	448	2
134	5	1860.77	303.75	2013.56	371.51	2
134	6	1184.12	248.42	1241.36	289.58	2
134	7	1807.12	539.72	2014.76	753.12	2
134	8	1207.97	208.88	1249.15	243.97	2
134	9	2490	382.2	2559	448	2
135	5	1846.56	302.08	1999.58	369.64	2
135	6	1181.59	249.83	1240.26	290.39	2
135	7	1810.77	526.56	2008.85	734.33	2
135	8	1207.24	209.22	1249.74	245.69	2
135	9	2470.02	378.21	2559	442.63	2
136	5	1835.74	301.49	1989.5	367.64	2
136	6	1179.37	250.32	1239.21	290.63	2
136	7	1813.51	517.23	2005.49	722.01	2
136	8	1206.97	209.97	1249.31	246.32	2
136	9	2454.55	376.08	2559	443.96	2
137	5	1821.6	300.01	1974.31	366.25	2
137	6	1176.62	251.13	1237.53	291.99	2
137	7	1816.58	507.77	2002.11	704.92	2
137	8	1206.22	211.54	1250.45	248.47	2
137	9	2434.3	372.57	2559	445.92	2
138	5	1810.81	298.19	1963.77	365.75	2
138	6	1173.67	251.4	1236.26	293.11	2
138	7	1819.04	501.77	2000.81	695.18	2
138	8	1205.95	212.12	1250.87	249.9	2
138	9	2416.95	369.36	2555.92	446.63	2
138	10	2096	1338	2516	1438	2
139	5	1795.34	296.9	1947.73	362.99	2
139	6	1170.01	252.77	1234.5	294.8	2
139	7	1822.66	492.69	2000.78	678.18	2
139	8	1205.21	212.96	1251.03	251.06	2
139	9	2395.88	366.25	2541.67	443.54	2
139	10	2010.4	1233.2	2550.4	1436.4	2
140	5	1784.71	296.47	1936.22	361.96	2
140	6	1167.35	253.26	1232.56	295.4	2
140	7	1824.59	486	2001.86	666.24	2
140	8	1204.93	214.56	1250.44	252.11	2
140	9	2381.89	364.53	2528.69	439.65	2
140	10	1977.53	1182.96	2556.49	1434.93	2
141	5	1767.97	295.04	1919.8	360.29	2
141	6	1163.81	254.72	1229.9	296.89	2
141	7	1828.66	476.6	2001.84	652.52	2
141	8	1204.84	215.8	1250.85	253.78	2
141	9	2372.95	361.32	2509.45	434.81	2
141	10	1933.26	1098.7	2558.96	1432.97	2
142	5	1756.87	293.89	1906.84	359.04	2
142	6	1160.56	255.25	1227.61	298.06	2
142	7	1831.44	470.36	2003.52	642.28	2
142	8	1204.82	216.9	1251	255.02	2
142	9	2348.64	360.25	2494.48	433.08	2
142	10	1904.65	1036.4	2559.73	1432.14	2
143	5	1740.62	291.52	1889.88	356.64	2
143	6	1155.5	256.06	1224.82	299.12	2
143	7	1836.46	462.47	2006.37	629.11	2
143	8	1203.52	217.94	1251.06	256.76	2
143	9	2324.53	358.62	2475.1	431.16	2
143	10	1872.73	963.32	2520.58	1432.38	2
144	5	1722.42	289.36	1870.1	353.79	2
144	6	1150.4	257	1221.85	301.44	2
144	7	1842.28	453.96	2008.96	615.56	2
144	8	1202.39	218.95	1251.07	258.68	2
144	9	2301.99	356.1	2453.48	427.16	2
144	10	1846.38	893.85	2444.84	1430.74	2
145	5	1710.15	287.94	1856.58	351.44	2
145	6	1146.57	257.97	1218.81	302.93	2
145	7	1846.33	448.66	2011.41	607.34	2
145	8	1201.96	219.96	1251.07	260.67	2
145	9	2290.97	351.91	2437.98	424.4	2
145	10	1831.37	845.37	2388.11	1396.91	2
